,season_sin,season_cos,yr_sin,yr_cos,mnth_sin,mnth_cos,hr_sin,hr_cos,weekday_sin,weekday_cos
5918,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.730835964278124,0.6825531432186541,-0.8660254037844386,0.5000000000000001
5919,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.8878852184023752,0.4600650377311522,-0.8660254037844386,0.5000000000000001
5920,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9790840876823228,0.20345601305263397,-0.8660254037844386,0.5000000000000001
5921,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9976687691905392,-0.06824241336467088,-0.8660254037844386,0.5000000000000001
5922,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9422609221188205,-0.33487961217098616,-0.8660254037844386,0.5000000000000001
5923,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.8169698930104421,-0.5766803221148671,-0.8660254037844386,0.5000000000000001
5924,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.6310879443260526,-0.7757112907044199,-0.8660254037844386,0.5000000000000001
5925,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.3984010898462418,-0.9172113015054528,-0.8660254037844386,0.5000000000000001
5926,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.13616664909624665,-0.9906859460363308,-0.8660254037844386,0.5000000000000001
5927,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.1361666490962464,-0.9906859460363308,-0.8660254037844386,0.5000000000000001
5928,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.3984010898462412,-0.9172113015054532,-0.8660254037844386,0.5000000000000001
5929,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.6310879443260528,-0.7757112907044198,-0.8660254037844386,0.5000000000000001
5930,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001
5931,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9422609221188204,-0.3348796121709864,-0.8660254037844386,0.5000000000000001
5932,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9976687691905392,-0.06824241336467135,-0.8660254037844386,0.5000000000000001
5933,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9790840876823228,0.20345601305263417,-0.8660254037844386,0.5000000000000001
5934,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.8878852184023751,0.46006503773115237,-0.8660254037844386,0.5000000000000001
5935,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.7308359642781246,0.6825531432186536,-0.8660254037844386,0.5000000000000001
5936,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.5195839500354343,0.8544194045464881,-0.8660254037844386,0.5000000000000001
5937,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.2697967711570244,0.9629172873477992,-0.8660254037844386,0.5000000000000001
5938,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001
5939,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,-2.4492935982947064e-16,1.0
5940,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.2697967711570243,0.9629172873477992,-2.4492935982947064e-16,1.0
5941,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.5195839500354336,0.8544194045464886,-2.4492935982947064e-16,1.0
5942,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.730835964278124,0.6825531432186541,-2.4492935982947064e-16,1.0
5943,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.8878852184023752,0.4600650377311522,-2.4492935982947064e-16,1.0
5944,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9790840876823228,0.20345601305263397,-2.4492935982947064e-16,1.0
5945,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9976687691905392,-0.06824241336467088,-2.4492935982947064e-16,1.0
5946,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9422609221188205,-0.33487961217098616,-2.4492935982947064e-16,1.0
5947,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.8169698930104421,-0.5766803221148671,-2.4492935982947064e-16,1.0
5948,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.6310879443260526,-0.7757112907044199,-2.4492935982947064e-16,1.0
5949,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.3984010898462418,-0.9172113015054528,-2.4492935982947064e-16,1.0
5950,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.13616664909624665,-0.9906859460363308,-2.4492935982947064e-16,1.0
5951,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.1361666490962464,-0.9906859460363308,-2.4492935982947064e-16,1.0
5952,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.3984010898462412,-0.9172113015054532,-2.4492935982947064e-16,1.0
5953,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.6310879443260528,-0.7757112907044198,-2.4492935982947064e-16,1.0
5954,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.816969893010442,-0.5766803221148672,-2.4492935982947064e-16,1.0
5955,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9422609221188204,-0.3348796121709864,-2.4492935982947064e-16,1.0
5956,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9976687691905392,-0.06824241336467135,-2.4492935982947064e-16,1.0
5957,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9790840876823228,0.20345601305263417,-2.4492935982947064e-16,1.0
5958,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.8878852184023751,0.46006503773115237,-2.4492935982947064e-16,1.0
5959,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.7308359642781246,0.6825531432186536,-2.4492935982947064e-16,1.0
5960,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.5195839500354343,0.8544194045464881,-2.4492935982947064e-16,1.0
5961,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.2697967711570244,0.9629172873477992,-2.4492935982947064e-16,1.0
5962,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
5963,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,1.0
5964,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.2697967711570243,0.9629172873477992,0.0,1.0
5965,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.5195839500354336,0.8544194045464886,0.0,1.0
5966,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.730835964278124,0.6825531432186541,0.0,1.0
5967,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.8878852184023752,0.4600650377311522,0.0,1.0
5968,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9790840876823228,0.20345601305263397,0.0,1.0
5969,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9976687691905392,-0.06824241336467088,0.0,1.0
5970,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9422609221188205,-0.33487961217098616,0.0,1.0
5971,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.8169698930104421,-0.5766803221148671,0.0,1.0
5972,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.6310879443260526,-0.7757112907044199,0.0,1.0
5973,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.3984010898462418,-0.9172113015054528,0.0,1.0
5974,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.13616664909624665,-0.9906859460363308,0.0,1.0
5975,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.1361666490962464,-0.9906859460363308,0.0,1.0
5976,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.3984010898462412,-0.9172113015054532,0.0,1.0
5977,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.6310879443260528,-0.7757112907044198,0.0,1.0
5978,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.816969893010442,-0.5766803221148672,0.0,1.0
5979,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9422609221188204,-0.3348796121709864,0.0,1.0
5980,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9976687691905392,-0.06824241336467135,0.0,1.0
5981,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9790840876823228,0.20345601305263417,0.0,1.0
5982,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.8878852184023751,0.46006503773115237,0.0,1.0
5983,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.7308359642781246,0.6825531432186536,0.0,1.0
5984,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.5195839500354343,0.8544194045464881,0.0,1.0
5985,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.2697967711570244,0.9629172873477992,0.0,1.0
5986,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.0,1.0
5987,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.8660254037844386,0.5000000000000001
5988,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.2697967711570243,0.9629172873477992,0.8660254037844386,0.5000000000000001
5989,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.5195839500354336,0.8544194045464886,0.8660254037844386,0.5000000000000001
5990,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.8878852184023752,0.4600650377311522,0.8660254037844386,0.5000000000000001
5991,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9790840876823228,0.20345601305263397,0.8660254037844386,0.5000000000000001
5992,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9976687691905392,-0.06824241336467088,0.8660254037844386,0.5000000000000001
5993,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9422609221188205,-0.33487961217098616,0.8660254037844386,0.5000000000000001
5994,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.8169698930104421,-0.5766803221148671,0.8660254037844386,0.5000000000000001
5995,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.6310879443260526,-0.7757112907044199,0.8660254037844386,0.5000000000000001
5996,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.3984010898462418,-0.9172113015054528,0.8660254037844386,0.5000000000000001
5997,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.13616664909624665,-0.9906859460363308,0.8660254037844386,0.5000000000000001
5998,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.1361666490962464,-0.9906859460363308,0.8660254037844386,0.5000000000000001
5999,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.3984010898462412,-0.9172113015054532,0.8660254037844386,0.5000000000000001
6000,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.6310879443260528,-0.7757112907044198,0.8660254037844386,0.5000000000000001
6001,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.816969893010442,-0.5766803221148672,0.8660254037844386,0.5000000000000001
6002,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9422609221188204,-0.3348796121709864,0.8660254037844386,0.5000000000000001
6003,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9976687691905392,-0.06824241336467135,0.8660254037844386,0.5000000000000001
6004,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9790840876823228,0.20345601305263417,0.8660254037844386,0.5000000000000001
6005,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.8878852184023751,0.46006503773115237,0.8660254037844386,0.5000000000000001
6006,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.7308359642781246,0.6825531432186536,0.8660254037844386,0.5000000000000001
6007,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.5195839500354343,0.8544194045464881,0.8660254037844386,0.5000000000000001
6008,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.2697967711570244,0.9629172873477992,0.8660254037844386,0.5000000000000001
6009,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001
6010,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.8660254037844387,-0.4999999999999998
6011,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.2697967711570243,0.9629172873477992,0.8660254037844387,-0.4999999999999998
6012,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.5195839500354336,0.8544194045464886,0.8660254037844387,-0.4999999999999998
6013,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.730835964278124,0.6825531432186541,0.8660254037844387,-0.4999999999999998
6014,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.8878852184023752,0.4600650377311522,0.8660254037844387,-0.4999999999999998
6015,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9790840876823228,0.20345601305263397,0.8660254037844387,-0.4999999999999998
6016,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9976687691905392,-0.06824241336467088,0.8660254037844387,-0.4999999999999998
6017,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9422609221188205,-0.33487961217098616,0.8660254037844387,-0.4999999999999998
6018,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.8169698930104421,-0.5766803221148671,0.8660254037844387,-0.4999999999999998
6019,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.6310879443260526,-0.7757112907044199,0.8660254037844387,-0.4999999999999998
6020,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.3984010898462418,-0.9172113015054528,0.8660254037844387,-0.4999999999999998
6021,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.13616664909624665,-0.9906859460363308,0.8660254037844387,-0.4999999999999998
6022,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.1361666490962464,-0.9906859460363308,0.8660254037844387,-0.4999999999999998
6023,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.3984010898462412,-0.9172113015054532,0.8660254037844387,-0.4999999999999998
6024,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.6310879443260528,-0.7757112907044198,0.8660254037844387,-0.4999999999999998
6025,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.816969893010442,-0.5766803221148672,0.8660254037844387,-0.4999999999999998
6026,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9422609221188204,-0.3348796121709864,0.8660254037844387,-0.4999999999999998
6027,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9976687691905392,-0.06824241336467135,0.8660254037844387,-0.4999999999999998
6028,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9790840876823228,0.20345601305263417,0.8660254037844387,-0.4999999999999998
6029,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.8878852184023751,0.46006503773115237,0.8660254037844387,-0.4999999999999998
6030,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.7308359642781246,0.6825531432186536,0.8660254037844387,-0.4999999999999998
6031,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.5195839500354343,0.8544194045464881,0.8660254037844387,-0.4999999999999998
6032,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.2697967711570244,0.9629172873477992,0.8660254037844387,-0.4999999999999998
6033,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998
6034,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,1.2246467991473532e-16,-1.0
6035,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.2697967711570243,0.9629172873477992,1.2246467991473532e-16,-1.0
6036,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.5195839500354336,0.8544194045464886,1.2246467991473532e-16,-1.0
6037,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.730835964278124,0.6825531432186541,1.2246467991473532e-16,-1.0
6038,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.8878852184023752,0.4600650377311522,1.2246467991473532e-16,-1.0
6039,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9790840876823228,0.20345601305263397,1.2246467991473532e-16,-1.0
6040,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9976687691905392,-0.06824241336467088,1.2246467991473532e-16,-1.0
6041,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9422609221188205,-0.33487961217098616,1.2246467991473532e-16,-1.0
6042,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.8169698930104421,-0.5766803221148671,1.2246467991473532e-16,-1.0
6043,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.6310879443260526,-0.7757112907044199,1.2246467991473532e-16,-1.0
6044,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.3984010898462418,-0.9172113015054528,1.2246467991473532e-16,-1.0
6045,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.13616664909624665,-0.9906859460363308,1.2246467991473532e-16,-1.0
6046,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.1361666490962464,-0.9906859460363308,1.2246467991473532e-16,-1.0
6047,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.3984010898462412,-0.9172113015054532,1.2246467991473532e-16,-1.0
6048,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.6310879443260528,-0.7757112907044198,1.2246467991473532e-16,-1.0
6049,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.816969893010442,-0.5766803221148672,1.2246467991473532e-16,-1.0
6050,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9422609221188204,-0.3348796121709864,1.2246467991473532e-16,-1.0
6051,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9976687691905392,-0.06824241336467135,1.2246467991473532e-16,-1.0
6052,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9790840876823228,0.20345601305263417,1.2246467991473532e-16,-1.0
6053,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.8878852184023751,0.46006503773115237,1.2246467991473532e-16,-1.0
6054,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.7308359642781246,0.6825531432186536,1.2246467991473532e-16,-1.0
6055,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.5195839500354343,0.8544194045464881,1.2246467991473532e-16,-1.0
6056,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.2697967711570244,0.9629172873477992,1.2246467991473532e-16,-1.0
6057,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0
6058,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.8660254037844384,-0.5000000000000004
6059,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.2697967711570243,0.9629172873477992,-0.8660254037844384,-0.5000000000000004
6060,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.5195839500354336,0.8544194045464886,-0.8660254037844384,-0.5000000000000004
6061,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.730835964278124,0.6825531432186541,-0.8660254037844384,-0.5000000000000004
6062,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.8878852184023752,0.4600650377311522,-0.8660254037844384,-0.5000000000000004
6063,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9790840876823228,0.20345601305263397,-0.8660254037844384,-0.5000000000000004
6064,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9976687691905392,-0.06824241336467088,-0.8660254037844384,-0.5000000000000004
6065,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9422609221188205,-0.33487961217098616,-0.8660254037844384,-0.5000000000000004
6066,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.8169698930104421,-0.5766803221148671,-0.8660254037844384,-0.5000000000000004
6067,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.6310879443260526,-0.7757112907044199,-0.8660254037844384,-0.5000000000000004
6068,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.3984010898462418,-0.9172113015054528,-0.8660254037844384,-0.5000000000000004
6069,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.13616664909624665,-0.9906859460363308,-0.8660254037844384,-0.5000000000000004
6070,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.1361666490962464,-0.9906859460363308,-0.8660254037844384,-0.5000000000000004
6071,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.3984010898462412,-0.9172113015054532,-0.8660254037844384,-0.5000000000000004
6072,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.6310879443260528,-0.7757112907044198,-0.8660254037844384,-0.5000000000000004
6073,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.816969893010442,-0.5766803221148672,-0.8660254037844384,-0.5000000000000004
6074,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9422609221188204,-0.3348796121709864,-0.8660254037844384,-0.5000000000000004
6075,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9976687691905392,-0.06824241336467135,-0.8660254037844384,-0.5000000000000004
6076,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9790840876823228,0.20345601305263417,-0.8660254037844384,-0.5000000000000004
6077,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.8878852184023751,0.46006503773115237,-0.8660254037844384,-0.5000000000000004
6078,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.7308359642781246,0.6825531432186536,-0.8660254037844384,-0.5000000000000004
6079,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.5195839500354343,0.8544194045464881,-0.8660254037844384,-0.5000000000000004
6080,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.2697967711570244,0.9629172873477992,-0.8660254037844384,-0.5000000000000004
6081,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004
6082,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.8660254037844386,0.5000000000000001
6083,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.2697967711570243,0.9629172873477992,-0.8660254037844386,0.5000000000000001
6084,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.5195839500354336,0.8544194045464886,-0.8660254037844386,0.5000000000000001
6085,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.730835964278124,0.6825531432186541,-0.8660254037844386,0.5000000000000001
6086,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.8878852184023752,0.4600650377311522,-0.8660254037844386,0.5000000000000001
